#,Time,State,Altitude,ADXL_Acceleration_X,ADXL_Acceleration_Y,ADXL_Acceleration_Z,IMU_Acceleration_X,IMU_Acceleration_Y,IMU_Acceleration_Z,Linear_Acceleration_X,Linear_Acceleration_Y,Linear_Acceleration_Z,Euler_Angle_X,Euler_Angle_Y,Euler_Angle_Z,Gravity_X,Gravity_Y,Gravity_Z,Kalman_Acceleration,Kalman_Velocity,Kalman_Altitude,Orientation(Beta),Servo_Angle,Projected_Apogee,Error_Apogee
364,12.5720,BURNOUT,1345.4580,0.7061,-1.3729,-0.9807,-0.2500,-0.8800,-0.4000,-7.6600,-6.9500,1.6600,82.6250,48.5000,-110.6250,7.3400,6.0700,-2.2900,-11.2223,47.4131,1345.1040,48.5000,24.7648,1456.8477,54.8477
365,12.6054,BURNOUT,1345.2080,-1.0983,-2.5497,-0.6669,-0.1700,-0.9100,-0.5500,-7.2800,-6.9900,2.3900,87.0000,46.4375,-115.8750,7.1000,6.0700,-2.9500,-11.9012,46.1468,1345.7524,46.4375,24.7648,1451.7456,49.7456
366,12.6386,BURNOUT,1348.9581,0.5099,-0.4707,-1.4122,-0.4000,-0.8500,-0.8800,-7.2100,-6.9300,2.7000,93.5000,43.0625,-121.9375,6.6900,6.0700,-3.7900,-10.8753,46.7584,1348.3367,43.0625,24.7648,1457.0895,55.0895
367,12.6747,BURNOUT,1348.1456,-0.6669,-1.6475,-1.1376,-0.2800,-0.8200,-0.6800,-6.6100,-6.9000,3.7100,98.8750,40.1250,-125.8750,6.3200,6.0700,-4.3900,-11.2112,45.2082,1348.8359,40.1250,24.7648,1450.6586,48.6586
368,12.7098,BURNOUT,1350.3956,-0.1177,-1.0591,-1.2553,-0.2600,-0.8700,-0.4900,-6.1600,-6.9300,4.4600,104.8750,36.9375,-129.2500,5.8900,6.0600,-4.9500,-10.9756,44.8073,1350.4031,36.9375,24.7648,1450.4673,48.4673
369,12.7432,BURNOUT,1350.8956,0.4315,-0.7453,-0.9414,-0.3300,-0.7800,-0.8200,-5.6100,-6.9400,5.3500,114.0000,32.3125,-133.0000,5.2500,6.0500,-5.6500,-10.6917,43.8523,1351.2645,32.3125,24.7648,1447.1994,45.1994
370,12.7788,BURNOUT,1351.9581,-0.2746,-1.0199,-1.4122,-0.3100,-0.7800,-0.5800,-5.0200,-6.8200,5.5300,121.8125,28.6875,-135.3125,4.5200,6.0300,-6.2600,-10.7530,42.9432,1352.2756,28.6875,24.7648,1444.3551,42.3551
371,12.8150,BURNOUT,1354.2707,0.1569,-1.2553,-1.0983,-0.3400,-1.0200,-0.2500,-4.1300,-6.9300,6.3600,121.8125,28.6875,-135.3125,3.9300,6.0200,-6.6600,-10.9218,42.8297,1354.1058,28.6875,24.7648,1445.7089,43.7089
372,12.8472,BURNOUT,1353.7707,-0.6276,-1.9221,-0.6276,-0.2800,-0.7700,-0.6100,-3.6000,-6.7800,6.3900,21.6875,19.7500,-139.3750,3.3100,6.0000,-7.0000,-11.3986,41.4666,1354.4028,19.7500,24.7648,1440.3779,38.3779
373,12.8838,BURNOUT,1358.6457,0.5492,-0.7453,-0.9022,-0.2400,-0.9100,-0.4400,-2.6700,-6.7000,6.8200,23.8750,14.3750,-141.0000,2.4400,5.9700,-7.3800,-10.8528,42.7542,1357.6385,14.3750,24.7648,1448.9256,46.9256
374,12.9191,BURNOUT,1357.3332,-0.1961,-1.6867,-1.8829,-0.1200,-0.6600,-0.6200,-1.8800,-6.6100,6.9700,25.4375,10.3125,-141.8750,2.4400,5.9700,-7.3800,-11.2268,41.2476,1357.9996,10.3125,24.7648,1443.0862,41.0862
375,12.9512,BURNOUT,1359.5207,0.8630,-0.3530,-0.8630,-0.0800,-0.7400,-0.4100,-1.1500,-6.6600,7.3300,27.4375,4.8125,-142.7500,0.8200,5.9100,-7.7800,-10.5451,41.0191,1359.4458,4.8125,24.7648,1443.6103,41.6103
376,12.9876,BURNOUT,1360.4583,-0.5492,-1.3729,-1.5298,-0.0800,-0.7700,-0.4900,-0.2000,-6.6500,7.3500,28.9375,0.6250,-143.1250,0.1100,5.8700,-7.8400,-10.9151,40.3355,1360.6328,0.6250,24.7648,1442.0658,40.0658
377,13.0241,BURNOUT,1362.0208,1.2553,-0.4707,-1.4906,-0.2000,-0.8800,-0.3300,0.3900,-6.7200,7.5200,30.8750,-4.8750,-143.3125,-0.8300,5.8300,-7.8400,-10.4988,39.8977,1362.0493,-4.8750,24.7648,1441.7556,39.7556
378,13.0578,BURNOUT,1365.6458,0.9414,-0.6669,-1.5691,-0.1100,-0.7900,-0.4800,1.4200,-6.5800,7.2700,32.3750,-9.0000,-143.2500,-1.5400,5.7900,-7.7600,-10.4608,40.9065,1364.8120,-9.0000,24.7648,1448.5238,46.5238
379,13.0914,BURNOUT,1364.5208,-0.4707,-1.2160,-1.6475,-0.2400,-0.7900,-0.3800,1.9900,-6.5400,7.2300,34.3125,-14.5625,-142.8125,-2.4600,5.7300,-7.5600,-10.7861,39.5633,1365.1343,-14.5625,24.7648,1443.5334,41.5334
380,13.1278,BURNOUT,1365.0208,0.0392,-0.7845,-1.4514,-0.1000,-0.7100,-0.5700,3.0300,-6.4000,6.7600,35.7500,-18.6875,-142.1875,-3.1400,5.6800,-7.3400,-10.6437,38.2155,1365.5908,-18.6875,24.7648,1438.8251,36.8251
381,13.1633,BURNOUT,1368.7709,-0.1569,-0.6276,-1.6867,-0.2800,-0.7700,-0.6000,3.5100,-6.4100,6.4500,37.1875,-22.7500,-141.3750,-3.7900,5.6400,-7.0600,-10.4919,38.9734,1368.0964,-22.7500,24.7648,1444.2144,42.2144
382,13.1967,BURNOUT,1369.5209,-0.0392,-0.5492,-2.0006,-0.2400,-0.7700,-0.3500,4.3000,-6.3000,6.3100,298.4375,-28.0625,-139.8125,-4.6200,5.5700,-6.6100,-10.3856,38.7019,1369.4734,-28.0625,24.7648,1444.5521,42.5521
383,13.2320,BURNOUT,1371.5834,-0.3138,-1.8437,-0.1961,-0.3800,-0.7400,-0.4700,4.8100,-6.2700,5.7300,307.1875,-32.0000,-138.3125,-5.3800,5.5000,-6.0700,-11.1450,38.7762,1371.3063,-32.0000,24.7648,1446.6690,44.6690
384,13.2681,BURNOUT,1373.0835,0.4707,-1.4906,-1.1768,-0.1500,-0.7500,-0.4200,5.6200,-6.1700,5.2300,317.1875,-37.0625,-135.8125,-5.9100,5.4500,-5.6100,-11.2169,38.6112,1372.9418,-37.0625,24.7648,1447.6751,45.6751
385,13.3014,BURNOUT,1373.3960,0.2746,-0.7061,-1.5691,-0.3300,-0.7700,-0.2000,6.0500,-6.1700,4.9000,323.7500,-40.6875,-133.4375,-6.5400,5.3700,-4.9300,-10.7597,37.7551,1373.7011,-40.6875,24.7648,1445.2096,43.2096
386,13.3378,BURNOUT,1376.2710,-0.2746,-0.7845,-0.9807,-0.3400,-0.6100,-0.5000,6.5700,-5.9500,4.0000,331.3750,-45.2500,-129.4375,-6.9600,5.3200,-4.3800,-10.6332,38.1117,1375.8278,-45.2500,24.7648,1448.6712,46.6712
387,13.3730,BURNOUT,1376.9585,0.3138,-0.9022,-0.2746,-0.3500,-0.6400,-0.2900,6.9800,-5.9100,3.5100,336.3750,-48.4375,-125.8125,-7.3400,5.2600,-3.8000,-10.6579,37.6113,1377.0338,-48.4375,24.7648,1448.0070,46.0070
388,13.4073,BURNOUT,1379.3335,0.2354,-1.3729,-0.3530,-0.3400,-0.9400,0.3300,7.5600,-5.6400,2.3400,342.1875,-52.2500,-119.9375,-7.7600,5.1900,-2.9900,-10.9580,37.8531,1378.9583,-52.2500,24.7648,1450.8326,48.8326
389,13.4422,BURNOUT,1380.7711,0.5099,-1.4122,-0.1961,-0.3400,-0.9400,0.3300,7.6100,-5.7500,1.9200,346.1250,-54.7500,-114.6875,-8.0100,5.1300,-2.3600,-11.0970,37.7700,1380.5871,-54.7500,24.7648,1452.1507,50.1507
390,13.4768,BURNOUT,1380.4586,0.6669,-1.3337,-0.0785,-0.3400,-0.9400,0.3300,7.8200,-5.7400,1.5000,349.6250,-56.8125,-108.6250,-8.2600,5.0500,-1.4900,-11.1019,36.5225,1380.9861,-56.8125,24.7648,1447.9705,45.9705
391,13.5089,BURNOUT,1381.4586,-0.7845,-0.8630,-0.7061,-0.3400,-0.9100,0.1800,8.0600,-5.5900,0.3500,353.8750,-58.8125,-99.5000,-8.3900,5.0000,-0.8300,-10.8127,35.7707,1381.7157,-58.8125,24.7648,1446.0099,44.0099
392,13.5433,BURNOUT,1383.7711,-0.1569,-1.4514,-1.1376,-0.3500,-0.7000,-0.3100,8.1000,-5.6500,-0.1400,356.6875,-59.6875,-92.0000,-8.4700,4.9200,0.0400,-11.0657,35.8872,1383.4637,-59.6875,24.7648,1448.1714,46.1714
393,13.5793,BURNOUT,1385.0836,-0.0392,-0.9807,-0.5884,-0.3500,-0.4900,-0.2100,8.0300,-5.6000,-0.9800,0.1875,-59.8750,-81.7500,-8.4800,4.8600,0.7000,-10.8715,35.6995,1384.9601,-59.8750,24.7648,1449.0025,47.0025
394,13.6133,BURNOUT,1386.3962,-0.1569,-1.5691,-0.5884,-0.2500,-0.7800,-0.0400,8.1800,-5.5900,-1.4000,2.5000,-59.3125,-74.1875,-8.4300,4.8100,1.3500,-11.1610,35.4618,1386.3117,-59.3125,24.7648,1449.5159,47.5159
395,13.6464,BURNOUT,1387.2712,-0.0785,-0.8630,-0.6276,-0.3000,-0.6700,-0.1100,8.0200,-5.4200,-2.1100,5.3750,-57.7500,-64.9375,-8.2900,4.7300,2.2100,-10.8352,34.9762,1387.3483,-57.7500,24.7648,1448.8573,46.8573
396,13.6825,BURNOUT,1389.2087,0.1569,-0.9022,-0.3530,-0.3000,-0.6800,0.0100,7.8200,-5.3600,-2.8200,7.3750,-56.0000,-58.7500,-8.1300,4.6800,2.8300,-10.7349,34.9602,1388.9857,-56.0000,24.7648,1450.4388,48.4388
397,13.7184,BURNOUT,1390.8337,-0.1177,-0.7845,-1.3729,-0.2600,-0.6100,-0.2300,7.6600,-5.2400,-3.6800,9.2500,-53.9375,1994.6875,-7.8500,4.6000,3.6400,-10.6238,34.9511,1390.6127,-53.9375,24.7648,1452.0344,50.0344
398,13.7518,BURNOUT,1392.6463,-0.4707,-1.2160,0.0392,-0.4200,-0.7600,0.2600,7.1600,-5.3100,-3.9500,11.5000,-50.6875,-47.1250,-7.5800,4.5500,4.2200,-10.8481,35.1144,1392.3240,-50.6875,24.7648,1454.3133,52.3133
399,13.7877,BURNOUT,1393.8963,0.0000,-1.1768,-1.0591,-0.3700,-0.6600,-0.3100,6.9100,-5.1600,-5.0800,-2034.3750,-47.0000,-42.1250,-7.1700,4.4800,4.9500,-10.9096,34.9203,1393.7788,-47.0000,24.7648,1455.0941,53.0941
400,13.8233,BURNOUT,1393.0213,0.0785,-1.3337,-0.4707,-0.3300,-0.6400,-0.2800,6.4900,-5.0700,-5.7500,15.1250,-44.0625,-39.0000,-6.8200,4.4300,5.4700,-11.0303,33.2936,1393.7561,-44.0625,24.7648,1449.5618,47.5618
401,13.8562,BURNOUT,1395.4588,-0.0785,-2.1967,-0.0392,-0.3700,-0.8300,-0.0300,6.0600,-5.2100,-5.9900,16.5625,-41.0000,-36.2500,-6.3000,4.3600,6.1100,-11.6095,33.2822,1395.2319,-41.0000,24.7648,1450.9998,48.9998
402,13.8922,BURNOUT,1396.1463,-0.3530,-1.6867,0.3138,-0.4000,-0.5600,-0.5700,5.4600,-4.8700,-7.1400,18.3750,-36.7500,-33.2500,-5.8600,4.3100,6.5600,-11.5156,32.6962,1396.2482,-36.7500,24.7648,1450.0931,48.0931
403,13.9294,BURNOUT,1397.0213,-0.2746,-1.1768,-0.6669,-0.4000,-0.5600,-0.5700,5.0300,-4.8400,-7.3200,19.6250,-33.4375,-23.3750,-5.2500,4.2400,7.1100,-11.1646,31.9990,1397.1815,-33.4375,24.7648,1448.7807,46.7807
404,13.9620,BURNOUT,1397.5838,0.4707,-0.5884,-0.5492,-0.3700,-0.7100,0.2300,4.3500,-4.6900,-7.8800,21.2500,-29.0000,-29.3125,-4.7500,4.2000,7.4700,-10.6670,31.2681,1397.8186,-29.0000,24.7648,1447.1135,45.1135
405,13.9967,BURNOUT,1397.7088,-0.8238,-1.8437,-1.1768,-0.4500,-0.7200,-0.1400,3.7800,-4.8800,-7.9400,22.4375,-25.5625,-28.0000,-4.0600,4.1300,7.9000,-11.2527,30.1708,1398.1476,-25.5625,24.7648,1444.0782,42.0782
406,14.0328,BURNOUT,1399.7714,-0.0392,-0.9414,-0.5884,-0.2000,-0.6600,0.0000,3.3600,-4.6100,-8.6400,23.9375,-21.0000,-26.5625,-3.5200,4.0900,8.1800,-10.9186,30.1072,1399.5717,-21.0000,24.7648,1445.3110,43.3110
407,14.0676,BURNOUT,1399.5214,-0.1569,-1.0591,-0.6276,-0.4200,-0.5900,-0.1400,2.5300,-4.6400,-8.5600,25.0625,-17.5625,-25.6875,-2.9600,4.0500,8.4200,-10.8640,29.0613,1399.9241,-17.5625,24.7648,1442.5705,40.5705
408,14.1006,BURNOUT,1401.7089,-0.6276,-1.4122,-0.6276,-0.2700,-0.5700,-0.3200,1.9100,-4.6300,-8.7300,26.4375,-12.9375,-24.6875,-2.2000,3.9900,8.6700,-11.0611,29.1894,1401.4013,-12.9375,24.7648,1444.4208,42.4208
409,14.1361,OVERSHOOT,1401.7714,-0.1177,-1.0983,-0.5884,-0.1600,-0.4700,-0.6400,1.4500,-4.4200,-9.4700,27.5000,-9.5000,-24.1250,-1.6200,3.9500,8.8200,-10.9425,28.3978,1402.0147,-9.5000,69.6131,1444.4208,42.4208
410,14.1723,OVERSHOOT,1402.8964,0.5492,-0.7061,-1.0591,-0.4000,-0.7600,-0.0600,0.6200,-4.6800,-8.9900,28.8125,-4.8125,-23.5000,-0.8300,3.9000,8.9500,-10.6548,27.9212,1402.9477,-4.8125,69.6131,1444.4208,42.4208
411,14.2060,OVERSHOOT,1405.0839,0.4707,-0.5099,-1.3729,-0.2500,-0.6000,-0.3000,-0.0100,-4.4700,-9.3100,29.7500,-1.3750,-23.2500,-0.2300,3.8700,9.0000,-10.4235,28.2890,1404.6402,-1.3750,69.6131,1444.4208,42.4208
412,14.2417,OVERSHOOT,1406.5840,-0.3138,-0.6669,-0.4315,-0.3200,-0.6000,-0.3100,-1.0400,-4.5800,-9.2300,31.0625,3.2500,-23.0000,0.5600,3.8200,9.0100,-10.4321,28.4946,1406.2372,3.2500,69.6131,1444.4208,42.4208
413,14.2767,OVERSHOOT,1405.3339,-0.6276,-1.4122,-0.6276,-0.3400,-0.5500,-0.3700,-1.4900,-4.3400,-9.3400,31.0625,3.2500,-23.0000,1.1500,3.7900,8.9600,-10.8965,26.9612,1406.0326,3.2500,69.6131,1444.4208,42.4208
414,14.3085,OVERSHOOT,1408.7715,0.3923,-1.4514,-0.5884,-0.3200,-0.5100,-0.2300,-2.0700,-4.2800,-9.1200,32.8750,10.1875,-22.9375,1.9300,3.7600,8.8400,-11.0976,27.7004,1408.0726,10.1875,69.6131,1444.4208,42.4208
415,14.3451,OVERSHOOT,1407.3965,-0.0392,-0.9414,-0.7061,-0.3900,-0.5800,-0.2700,-2.9100,-4.3100,-8.9800,34.1250,14.8125,-23.1875,2.5100,3.7300,8.7100,-10.8597,26.2621,1408.0169,14.8125,69.6131,1444.4208,42.4208
416,14.3808,OVERSHOOT,1408.9590,0.1569,-1.1376,-0.4707,-0.3900,-0.7700,-0.0800,-3.4600,-4.4800,-8.6200,35.0625,18.2500,-23.4375,3.2600,3.7000,8.4700,-10.8898,25.8809,1408.9548,18.2500,69.6131,1444.4208,42.4208
417,14.4144,OVERSHOOT,1410.0840,0.2354,-0.9022,-0.3923,-0.3500,-0.5500,-0.1900,-4.1900,-4.2700,-8.4700,36.2500,22.8125,-24.0000,3.8000,3.6800,8.2500,-10.7558,25.6770,1409.9858,22.8125,69.6131,1444.4208,42.4208
418,14.4503,OVERSHOOT,1411.0840,0.0392,-1.6475,0.1177,-0.2700,-0.5300,-0.3700,-4.5900,-4.1900,-8.3800,37.4375,27.2500,-24.7500,4.4900,3.6500,7.9100,-11.1652,25.3952,1411.0163,27.2500,69.6131,1444.4208,42.4208
419,14.4866,OVERSHOOT,1411.5215,0.0392,-1.3729,-1.1376,-0.2100,-0.6800,0.1800,-5.2000,-4.3200,-7.4300,38.3125,30.5000,-25.5000,4.9800,3.6400,7.6100,-11.1520,24.7340,1411.6722,30.5000,69.6131,1444.4208,42.4208
420,14.5216,OVERSHOOT,1411.2715,-0.1569,-1.0199,-0.1569,-0.1800,-0.5300,-0.1500,-5.2000,-4.3200,-7.4300,39.2500,33.7500,-26.3750,5.4500,3.6200,7.2900,-10.9289,23.5739,1411.7360,33.7500,69.6131,1444.4208,42.4208
421,14.5534,OVERSHOOT,1412.7716,0.2746,-0.9414,-1.0199,-0.1600,-0.5400,-0.4000,-6.3300,-4.2900,-6.8700,40.4375,38.0625,-27.8125,6.0400,3.6000,6.8200,-10.7950,23.3975,1412.6637,38.0625,69.6131,1444.4208,42.4208
422,14.5886,OVERSHOOT,1415.5216,0.1177,-0.5099,-0.7845,-0.2000,-0.4600,-0.1500,-6.6600,-4.0400,-6.5900,41.3125,41.1875,-29.0625,6.4600,3.5800,6.4400,-10.4769,24.2517,1414.7678,41.1875,69.6131,1444.4208,42.4208
423,14.6248,OVERSHOOT,1417.0216,0.3138,-0.6669,-0.7061,-0.1200,-0.6400,0.0800,-6.9800,-4.2100,-5.9500,42.5625,45.3750,-31.1875,6.4600,3.5800,6.4400,-10.4525,24.7304,1416.5120,45.3750,69.6131,1444.4208,42.4208
424,14.6572,OVERSHOOT,1416.2716,0.1961,-1.5298,-0.7845,-0.1000,-0.3900,-0.4800,-7.4400,-3.9500,-5.9300,43.4375,48.4375,-33.0625,7.3300,3.5500,5.4400,-10.9768,23.7730,1416.6548,48.4375,69.6131,1444.4208,42.4208
425,14.6928,OVERSHOOT,1418.8967,0.0000,-1.4122,-0.1177,-0.1000,-0.5100,-0.3500,-7.7700,-4.0500,-5.3300,44.6875,52.3750,-36.1875,7.7700,3.5300,4.8200,-11.1041,24.2341,1418.3791,52.3750,69.6131,1444.4208,42.4208
426,14.7290,OVERSHOOT,1417.7091,-0.0392,-0.9414,-1.1768,-0.0100,-0.4000,-0.4200,-8.0700,-3.9300,-4.7500,45.6250,55.2500,-39.1250,8.0600,3.5200,4.3200,-10.8621,22.8778,1418.2765,55.2500,69.6131,1444.4208,42.4208
427,14.7620,OVERSHOOT,1419.7092,-0.3530,-1.2160,-0.5492,-0.0500,-0.5900,-0.2900,-8.3700,-4.1100,-4.1000,46.6250,58.0625,-42.6250,8.4000,3.5000,3.6400,-10.9391,22.9240,1419.4565,58.0625,69.6131,1444.4208,42.4208
428,14.7981,OVERSHOOT,1419.4592,-0.1961,-1.3337,-0.1961,0.0000,-0.5600,-0.3900,-8.6200,-4.0600,-3.4900,47.9375,61.5000,-48.3750,8.6200,3.4900,3.1000,-11.0415,22.0226,1419.7607,61.5000,69.6131,1444.4208,42.4208
429,14.8337,OVERSHOOT,1420.0842,0.2354,-1.1768,-1.8829,-0.0700,-0.4700,-0.5000,-8.8800,-3.9500,-3.0500,48.9375,63.8125,-53.7500,8.8500,3.4800,2.3600,-10.9835,21.3500,1420.2514,63.8125,69.6131,1444.4208,42.4208
430,14.8675,OVERSHOOT,1421.8342,-0.2746,-1.1768,-1.3729,-0.0200,-0.5000,-0.4200,-8.9900,-3.9200,-2.2600,50.3125,66.5000,-62.6250,8.8500,3.4800,2.3600,-10.9612,21.5005,1421.5138,66.5000,69.6131,1444.4208,42.4208
431,14.9013,OVERSHOOT,1422.6467,0.1177,-1.2160,-0.9807,-0.0300,-0.5700,-0.3800,-9.1200,-4.0200,-1.6000,51.3750,68.0625,-70.6250,9.0900,3.4500,1.2100,-10.9770,21.3750,1422.4942,68.0625,69.6131,1444.4208,42.4208
432,14.9372,OVERSHOOT,1423.5842,0.1961,-0.3138,-2.0790,-0.0200,-0.4300,-0.5700,-9.1800,-3.8800,-1.2000,52.8750,69.2500,-82.8750,9.1700,3.4300,0.4200,-10.4254,21.1953,1423.4627,69.2500,69.6131,1444.4208,42.4208
433,14.9712,OVERSHOOT,1423.2092,0.1961,-1.4514,-0.6276,-0.0200,-0.4300,-0.5700,-9.2100,-3.9100,-0.3000,54.0625,69.5000,-92.7500,9.1800,3.4200,-0.1600,-10.9180,20.2478,1423.5667,69.5000,69.6131,1444.4208,42.4208
434,15.0031,OVERSHOOT,1425.4593,0.7453,-1.3337,-0.5884,0.0100,-0.5300,-0.5200,-9.1400,-3.9400,0.2300,55.2500,69.1250,-102.5625,9.1400,3.4000,-0.9600,-11.0331,20.6186,1424.9954,69.1250,69.6131,1444.4208,42.4208
435,15.0393,OVERSHOOT,1423.9592,0.2354,-0.9022,-0.4707,-0.1400,-0.6100,-0.2400,-9.1300,-3.9400,1.1600,56.9375,67.6250,-114.6250,9.0700,3.3800,-1.5500,-10.8108,19.1358,1424.6142,67.6250,69.6131,1444.4208,42.4208
436,15.0744,OVERSHOOT,1424.5842,0.4707,-0.4707,-0.5884,-0.1100,-0.4600,-0.3400,-9.0700,-3.8300,1.8000,58.3125,65.9375,-122.4375,8.9500,3.3600,-2.1400,-10.4591,18.3370,1424.8407,65.9375,69.6131,1444.4208,42.4208
437,15.1079,OVERSHOOT,1427.8968,-0.4315,-1.0199,-0.9414,-0.0700,-0.5300,-0.3600,-8.8600,-3.8200,2.7000,60.2500,63.0625,-131.1250,8.7400,3.3400,-2.9200,-10.6637,19.4452,1426.9922,63.0625,69.6131,1444.4208,42.4208
438,15.1430,OVERSHOOT,1425.3967,0.3530,-0.8238,-0.5884,-0.1400,-0.5300,-0.2500,-8.6800,-3.8500,3.2200,61.8125,60.5625,-136.3750,8.5400,3.3200,-3.4800,-10.6213,17.6886,1426.2351,60.5625,69.6131,1444.4208,42.4208
439,15.1787,OVERSHOOT,1427.0843,0.5884,-1.0983,-0.1569,-0.1300,-0.5800,-0.2700,-8.4400,-3.8800,3.7600,64.1250,56.8750,-142.0625,8.2100,3.2900,-4.2200,-10.7745,17.4452,1427.0015,56.8750,69.6131,1444.4208,42.4208
440,15.2117,OVERSHOOT,1427.8343,0.1177,-0.9807,-1.0199,-0.0900,-0.5500,-0.2500,-8.0300,-3.8100,4.4900,66.0625,53.9375,-145.4375,7.9300,3.2600,-4.7500,-10.7603,17.2461,1427.7371,53.9375,69.6131,1444.4208,42.4208
441,15.2472,OVERSHOOT,1427.5843,0.3138,-0.6276,-1.4906,-0.1300,-0.4400,-0.4700,-7.7500,-3.6800,4.7800,68.8750,49.8750,-149.1875,7.5000,3.2300,-5.4200,-10.5367,16.4048,1427.8641,49.8750,69.6131,1444.4208,42.4208
442,15.2833,OVERSHOOT,1430.0218,-0.1569,-1.4514,-0.4315,-0.1400,-0.4800,-0.5200,-7.2800,-3.6800,5.3800,71.3125,46.6875,-151.5000,7.1400,3.2000,-5.9000,-10.9602,16.9966,1429.4424,46.6875,69.6131,1444.4208,42.4208
443,15.3167,OVERSHOOT,1428.0218,-0.2746,-0.9414,-1.3729,-0.2300,-0.5500,-0.2400,-6.9800,-3.7300,6.1100,75.0000,42.3750,-154.0625,6.6100,3.1600,-6.5100,-10.8072,15.4450,1428.7542,42.3750,69.6131,1444.4208,42.4208
444,15.3532,OVERSHOOT,1430.4593,0.5099,-0.8630,-0.9022,-0.1500,-0.5600,-0.1100,-6.3400,-3.6900,6.8100,78.1875,39.1250,-155.6250,6.1800,3.1300,-6.9300,-10.6999,15.7690,1430.0362,39.1250,69.6131,1444.4208,42.4208
445,15.3885,OVERSHOOT,1429.8968,0.2354,-0.6276,-1.0199,-0.0900,-0.4400,-0.2400,-5.8300,-3.5400,7.0700,25.0000,35.8125,-157.0000,5.5800,3.0900,-7.4400,-10.5137,14.9688,1430.1509,35.8125,69.6131,1444.4208,42.4208
446,15.4218,OVERSHOOT,1432.7094,0.4707,-0.9807,0.3138,-0.0300,-0.3900,-0.3900,-5.0800,-3.4800,7.5200,25.7500,31.3125,-158.5625,5.1000,3.0500,-7.7900,-10.6604,15.8470,1431.9459,31.3125,69.6131,1444.4208,42.4208
447,15.4566,OVERSHOOT,1431.2718,-0.2746,-1.2553,-0.6669,0.0200,-0.4100,-0.3300,-4.5700,-3.4300,7.7700,26.3750,26.8750,-159.8125,4.4300,3.0100,-8.2100,-10.8866,14.7348,1431.7219,26.8750,69.6131,1444.4208,42.4208
448,15.4942,OVERSHOOT,1432.9594,0.0392,-0.9807,-1.2553,0.0000,-0.4300,-0.1600,-3.9100,-3.4000,8.3200,26.8750,23.4375,-160.6875,3.9100,2.9700,-8.4800,-10.8030,14.7667,1432.7052,23.4375,69.6131,1444.4208,42.4208
449,15.5304,OVERSHOOT,1433.5844,0.1177,-1.1376,-0.4707,0.0200,-0.3900,-0.4100,-3.3400,-3.3300,8.3100,27.5000,18.9375,-161.6250,3.1800,2.9100,-8.8000,-10.8681,14.5962,1433.4549,18.9375,69.6131,1444.4208,42.4208
450,15.5637,OVERSHOOT,1433.8969,-0.1177,-1.0591,-0.5492,-0.1000,-0.4900,-0.1500,-2.7200,-3.3700,8.8400,27.9375,15.5000,-162.2500,2.6200,2.8700,-9.0000,-10.8445,14.2120,1433.9110,15.5000,69.6131,1444.4208,42.4208
451,15.5988,OVERSHOOT,1435.5219,-0.0392,-0.4315,-1.2553,-0.1100,-0.4300,-0.2400,-2.1600,-3.2600,8.9100,28.5625,10.9375,-162.9375,1.8600,2.8100,-9.2000,-10.4475,14.5182,1435.1090,10.9375,69.6131,1444.4208,42.4208
452,15.6352,OVERSHOOT,1435.7094,-0.2746,-0.7845,-0.5884,-0.0800,-0.5600,-0.1500,-1.3600,-3.3300,9.1600,28.9375,7.4375,-163.4375,1.2700,2.7700,-9.3100,-10.5141,14.1855,1435.6803,7.4375,69.6131,1444.4208,42.4208
453,15.6682,OVERSHOOT,1435.7094,0.4315,-0.5492,-0.7845,-0.0800,-0.5100,-0.2300,-0.7700,-3.2400,9.1600,29.3750,4.0000,-163.8125,0.4900,2.7000,-9.4100,-10.3942,13.5842,1435.8696,4.0000,69.6131,1444.4208,42.4208
454,15.7043,OVERSHOOT,1436.7719,0.4707,-0.9807,-1.3729,-0.0300,-0.5600,-0.0800,0.0600,-3.2100,9.3500,29.8750,-0.5000,-164.2500,-0.0900,2.6500,-9.4300,-10.6150,13.4616,1436.6175,-0.5000,69.6131,1444.4208,42.4208
455,15.7397,OVERSHOOT,1436.9594,0.3923,-0.8630,-0.7061,-0.1500,-0.5000,-0.3500,0.5200,-3.1100,9.0700,30.2500,-3.9375,-164.5000,-0.6700,2.6000,-9.4200,-10.6267,13.0069,1437.0066,-3.9375,69.6131,1444.4208,42.4208
456,15.7732,OVERSHOOT,1437.5844,0.3138,-1.0983,-0.4707,-0.0600,-0.3800,-0.4100,1.2800,-3.0000,9.2100,30.6875,-8.5000,-164.8125,-1.4500,2.5300,-9.3600,-10.7765,12.7360,1437.5297,-8.5000,69.6131,1444.4208,42.4208
457,15.8081,OVERSHOOT,1438.7720,0.1961,-1.1768,-0.4707,-0.1600,-0.4900,-0.2300,1.8700,-2.9800,9.0200,31.0625,-11.9375,-165.0000,-2.2200,2.4600,-9.2200,-10.8822,12.8429,1438.4749,-11.9375,69.6131,1444.4208,42.4208
458,15.8443,OVERSHOOT,1438.7720,0.5099,-1.2553,-0.9807,-0.2200,-0.5900,0.0200,2.6900,-2.8400,8.8200,31.5000,-16.4375,-165.1250,-2.7800,2.4000,-9.0800,-10.9712,12.3475,1438.8312,-16.4375,69.6131,1444.4208,42.4208
